0.000903103,0.00112317,0.000607092,
0.000862034,0.000865291,0.000548024,
0.00133869,0.000901673,0.000944707,
0.000925244,0.00133893,0.000638395,
0.000930201,0.000890119,0.000632977,
0.00110639,0.000869832,0.000598032,
0.00143649,0.000801406,0.000420708,
0.00123672,0.000809336,0.000645592,
0.000911008,0.000885336,0.000653399,
0.000953388,0.000845383,0.000652578,
0.00101615,0.000866729,0.000622578,
0.00090998,0.000956118,0.000870179,
0.000877755,0.00083696,0.000682571,
0.000984106,0.000990223,0.000730089,
0.000978743,0.00082473,0.000605411,
0.00090767,0.000851536,0.000590735,
0.00113433,0.00087113,0.000612,
0.000893971,0.000730834,0.000648517,
0.00109029,0.0011322,0.000545777,
0.00121421,0.00085798,0.000557188,
0.000836581,0.000581694,0.0005988,
0.000946094,0.00065013,0.000667779,
0.000920706,0.000839163,0.0007369,
0.000904752,0.000951655,0.000651918,
0.000907402,0.000871752,0.000612404,
0.000928645,0.00105108,0.000589894,
0.00101855,0.000946708,0.000618543,
0.000907101,0.000835554,0.000714184,
0.000933314,0.00083953,0.000618764,
0.00109728,0.000956919,0.000623155,
0.00105149,0.000905669,0.000729282,
0.000937979,0.00095637,0.000625177,
0.000945839,0.000904217,0.000722608,
0.00121693,0.000870212,0.000628267,
0.000921226,0.00082883,0.000613224,
0.000802721,0.000884909,0.000629553,
0.000896277,0.000624446,0.000903808,
0.00108083,0.000965329,0.00064128,
0.00105647,0.00107487,0.00366895,
0.000930469,0.000992795,0.00110431,
0.000889369,0.000867803,0.000629603,
0.00108594,0.000878006,0.000839459,
0.0010004,0.000877779,0.000812109,
0.000960168,0.000878541,0.00109939,
0.000801129,0.00179343,0.00063288,
0.000906511,0.000891994,0.000587595,
0.00109726,0.000950422,0.000724044,
0.000673202,0.00101957,0.000623601,
0.000912196,0.000908617,0.000624907,
0.000930901,0.000669178,0.000627725,
